Year ka BP,Value,Variable
7397,0.404641665,SPD (corrected)
7396,0.404263885,SPD (corrected)
7395,0.403886563,SPD (corrected)
7394,0.40350815,SPD (corrected)
7393,0.403128598,SPD (corrected)
7392,0.402747861,SPD (corrected)
7391,0.402365896,SPD (corrected)
7390,0.401982426,SPD (corrected)
7389,0.401599694,SPD (corrected)
7388,0.40121778,SPD (corrected)
7387,0.400836949,SPD (corrected)
7386,0.400457071,SPD (corrected)
7385,0.400078227,SPD (corrected)
7384,0.399707766,SPD (corrected)
7383,0.399345839,SPD (corrected)
7382,0.398993062,SPD (corrected)
7381,0.398649538,SPD (corrected)
7380,0.398315639,SPD (corrected)
7379,0.397993655,SPD (corrected)
7378,0.397684195,SPD (corrected)
7377,0.397387363,SPD (corrected)
7376,0.397103248,SPD (corrected)
7375,0.396832125,SPD (corrected)
7374,0.39656671,SPD (corrected)
7373,0.396306876,SPD (corrected)
7372,0.396052844,SPD (corrected)
7371,0.395804402,SPD (corrected)
7370,0.395562037,SPD (corrected)
7369,0.395319365,SPD (corrected)
7368,0.395077297,SPD (corrected)
7367,0.39483739,SPD (corrected)
7366,0.394601723,SPD (corrected)
7365,0.394372488,SPD (corrected)
7364,0.394143049,SPD (corrected)
7363,0.393916966,SPD (corrected)
7362,0.393698527,SPD (corrected)
7361,0.393493386,SPD (corrected)
7360,0.393309021,SPD (corrected)
7359,0.393139611,SPD (corrected)
7358,0.392995274,SPD (corrected)
7357,0.392886311,SPD (corrected)
7356,0.39282329,SPD (corrected)
7355,0.392816764,SPD (corrected)
7354,0.392867138,SPD (corrected)
7353,0.392979816,SPD (corrected)
7352,0.39315852,SPD (corrected)
7351,0.393404043,SPD (corrected)
7350,0.393715513,SPD (corrected)
7349,0.394068591,SPD (corrected)
7348,0.394460925,SPD (corrected)
7347,0.394889395,SPD (corrected)
7346,0.39535028,SPD (corrected)
7345,0.395839346,SPD (corrected)
7344,0.396340524,SPD (corrected)
7343,0.396853325,SPD (corrected)
7342,0.397375967,SPD (corrected)
7341,0.397906996,SPD (corrected)
7340,0.398444555,SPD (corrected)
7339,0.398991789,SPD (corrected)
7338,0.399547641,SPD (corrected)
7337,0.400111348,SPD (corrected)
7336,0.40068146,SPD (corrected)
7335,0.401257237,SPD (corrected)
7334,0.401887672,SPD (corrected)
7333,0.402584986,SPD (corrected)
7332,0.403359786,SPD (corrected)
7331,0.404220238,SPD (corrected)
7330,0.405170553,SPD (corrected)
7329,0.406273023,SPD (corrected)
7328,0.407499519,SPD (corrected)
7327,0.408803128,SPD (corrected)
7326,0.410133651,SPD (corrected)
7325,0.411449883,SPD (corrected)
7324,0.412731455,SPD (corrected)
7323,0.413970308,SPD (corrected)
7322,0.415166302,SPD (corrected)
7321,0.416318372,SPD (corrected)
7320,0.417422225,SPD (corrected)
7319,0.418495373,SPD (corrected)
7318,0.419535547,SPD (corrected)
7317,0.420540518,SPD (corrected)
7316,0.421507818,SPD (corrected)
7315,0.422434683,SPD (corrected)
7314,0.423324566,SPD (corrected)
7313,0.424175723,SPD (corrected)
7312,0.424986617,SPD (corrected)
7311,0.425755963,SPD (corrected)
7310,0.426482307,SPD (corrected)
7309,0.427171653,SPD (corrected)
7308,0.427823171,SPD (corrected)
7307,0.428436002,SPD (corrected)
7306,0.429009554,SPD (corrected)
7305,0.429543453,SPD (corrected)
7304,0.430051701,SPD (corrected)
7303,0.430534883,SPD (corrected)
7302,0.430993432,SPD (corrected)
7301,0.431428107,SPD (corrected)
7300,0.431840548,SPD (corrected)
7299,0.432234759,SPD (corrected)
7298,0.432611731,SPD (corrected)
7297,0.43297253,SPD (corrected)
7296,0.433318344,SPD (corrected)
7295,0.433649896,SPD (corrected)
7294,0.433971927,SPD (corrected)
7293,0.434284758,SPD (corrected)
7292,0.434588755,SPD (corrected)
7291,0.434883927,SPD (corrected)
7290,0.435170752,SPD (corrected)
7289,0.435449754,SPD (corrected)
7288,0.435720636,SPD (corrected)
7287,0.435983113,SPD (corrected)
7286,0.436236912,SPD (corrected)
7285,0.43648174,SPD (corrected)
7284,0.436737007,SPD (corrected)
7283,0.437002418,SPD (corrected)
7282,0.437277932,SPD (corrected)
7281,0.437562956,SPD (corrected)
7280,0.437857705,SPD (corrected)
7279,0.438190316,SPD (corrected)
7278,0.438562438,SPD (corrected)
7277,0.438975167,SPD (corrected)
7276,0.439429939,SPD (corrected)
7275,0.439928048,SPD (corrected)
7274,0.440498018,SPD (corrected)
7273,0.441141316,SPD (corrected)
7272,0.441857264,SPD (corrected)
7271,0.442644166,SPD (corrected)
7270,0.44349833,SPD (corrected)
7269,0.444446118,SPD (corrected)
7268,0.445475441,SPD (corrected)
7267,0.44657175,SPD (corrected)
7266,0.447720289,SPD (corrected)
7265,0.448908602,SPD (corrected)
7264,0.450134011,SPD (corrected)
7263,0.451387391,SPD (corrected)
7262,0.452671723,SPD (corrected)
7261,0.453997645,SPD (corrected)
7260,0.455381381,SPD (corrected)
7259,0.456839773,SPD (corrected)
7258,0.458377988,SPD (corrected)
7257,0.45999148,SPD (corrected)
7256,0.461667476,SPD (corrected)
7255,0.463388596,SPD (corrected)
7254,0.465135291,SPD (corrected)
7253,0.466900066,SPD (corrected)
7252,0.468677887,SPD (corrected)
7251,0.470466464,SPD (corrected)
7250,0.472265252,SPD (corrected)
7249,0.474071679,SPD (corrected)
7248,0.475885707,SPD (corrected)
7247,0.477707745,SPD (corrected)
7246,0.479537631,SPD (corrected)
7245,0.481376642,SPD (corrected)
7244,0.483212847,SPD (corrected)
7243,0.485046232,SPD (corrected)
7242,0.486876704,SPD (corrected)
7241,0.488704203,SPD (corrected)
7240,0.490528837,SPD (corrected)
7239,0.492343157,SPD (corrected)
7238,0.494147371,SPD (corrected)
7237,0.495942637,SPD (corrected)
7236,0.497728483,SPD (corrected)
7235,0.499504933,SPD (corrected)
7234,0.501265761,SPD (corrected)
7233,0.5030106,SPD (corrected)
7232,0.504739044,SPD (corrected)
7231,0.506450479,SPD (corrected)
7230,0.508144654,SPD (corrected)
7229,0.509819348,SPD (corrected)
7228,0.511473987,SPD (corrected)
7227,0.513108196,SPD (corrected)
7226,0.514721528,SPD (corrected)
7225,0.516313515,SPD (corrected)
7224,0.517881406,SPD (corrected)
7223,0.519424795,SPD (corrected)
7222,0.520942888,SPD (corrected)
7221,0.522436071,SPD (corrected)
7220,0.523904946,SPD (corrected)
7219,0.525352429,SPD (corrected)
7218,0.526780469,SPD (corrected)
7217,0.528190577,SPD (corrected)
7216,0.529584294,SPD (corrected)
7215,0.530962975,SPD (corrected)
7214,0.532333688,SPD (corrected)
7213,0.533697305,SPD (corrected)
7212,0.535054413,SPD (corrected)
7211,0.536406017,SPD (corrected)
7210,0.537752097,SPD (corrected)
7209,0.539092915,SPD (corrected)
7208,0.540428566,SPD (corrected)
7207,0.541758976,SPD (corrected)
7206,0.543084484,SPD (corrected)
7205,0.544405218,SPD (corrected)
7204,0.54572209,SPD (corrected)
7203,0.547034841,SPD (corrected)
7202,0.548343664,SPD (corrected)
7201,0.549648522,SPD (corrected)
7200,0.550949157,SPD (corrected)
7199,0.552248177,SPD (corrected)
7198,0.553545516,SPD (corrected)
7197,0.554841103,SPD (corrected)
7196,0.55613486,SPD (corrected)
7195,0.557426702,SPD (corrected)
7194,0.558715021,SPD (corrected)
7193,0.559999817,SPD (corrected)
7192,0.561281285,SPD (corrected)
7191,0.562559388,SPD (corrected)
7190,0.563834311,SPD (corrected)
7189,0.565109423,SPD (corrected)
7188,0.566384681,SPD (corrected)
7187,0.567660047,SPD (corrected)
7186,0.568935714,SPD (corrected)
7185,0.570211689,SPD (corrected)
7184,0.571489666,SPD (corrected)
7183,0.57277001,SPD (corrected)
7182,0.574052861,SPD (corrected)
7181,0.575338363,SPD (corrected)
7180,0.57662666,SPD (corrected)
7179,0.577924516,SPD (corrected)
7178,0.579232212,SPD (corrected)
7177,0.580550027,SPD (corrected)
7176,0.581878231,SPD (corrected)
7175,0.583217315,SPD (corrected)
7174,0.584572274,SPD (corrected)
7173,0.585943878,SPD (corrected)
7172,0.587332022,SPD (corrected)
7171,0.588736996,SPD (corrected)
7170,0.590159169,SPD (corrected)
7169,0.59160454,SPD (corrected)
7168,0.593072653,SPD (corrected)
7167,0.594562199,SPD (corrected)
7166,0.596071377,SPD (corrected)
7165,0.597598274,SPD (corrected)
7164,0.599142014,SPD (corrected)
7163,0.600699091,SPD (corrected)
7162,0.602265056,SPD (corrected)
7161,0.60383456,SPD (corrected)
7160,0.605400121,SPD (corrected)
7159,0.606950183,SPD (corrected)
7158,0.608474454,SPD (corrected)
7157,0.609962921,SPD (corrected)
7156,0.611405313,SPD (corrected)
7155,0.61279137,SPD (corrected)
7154,0.61410581,SPD (corrected)
7153,0.615342949,SPD (corrected)
7152,0.616499645,SPD (corrected)
7151,0.617574812,SPD (corrected)
7150,0.618569248,SPD (corrected)
7149,0.619494784,SPD (corrected)
7148,0.62035362,SPD (corrected)
7147,0.621148834,SPD (corrected)
7146,0.621884035,SPD (corrected)
7145,0.622563733,SPD (corrected)
7144,0.623202909,SPD (corrected)
7143,0.623802949,SPD (corrected)
7142,0.624366525,SPD (corrected)
7141,0.624895938,SPD (corrected)
7140,0.625394073,SPD (corrected)
7139,0.625873408,SPD (corrected)
7138,0.626334791,SPD (corrected)
7137,0.626779467,SPD (corrected)
7136,0.627208679,SPD (corrected)
7135,0.627623263,SPD (corrected)
7134,0.628039516,SPD (corrected)
7133,0.628457476,SPD (corrected)
7132,0.628877298,SPD (corrected)
7131,0.629298775,SPD (corrected)
7130,0.629721947,SPD (corrected)
7129,0.630155126,SPD (corrected)
7128,0.630598525,SPD (corrected)
7127,0.631051456,SPD (corrected)
7126,0.631513957,SPD (corrected)
7125,0.631985682,SPD (corrected)
7124,0.632471275,SPD (corrected)
7123,0.632970536,SPD (corrected)
7122,0.633483298,SPD (corrected)
7121,0.634009665,SPD (corrected)
7120,0.634549358,SPD (corrected)
7119,0.635107461,SPD (corrected)
7118,0.635684408,SPD (corrected)
7117,0.636280534,SPD (corrected)
7116,0.636895921,SPD (corrected)
7115,0.637530877,SPD (corrected)
7114,0.638193084,SPD (corrected)
7113,0.638883514,SPD (corrected)
7112,0.639602819,SPD (corrected)
7111,0.640352057,SPD (corrected)
7110,0.641131754,SPD (corrected)
7109,0.641945728,SPD (corrected)
7108,0.642794721,SPD (corrected)
7107,0.643679559,SPD (corrected)
7106,0.644600956,SPD (corrected)
7105,0.645559272,SPD (corrected)
7104,0.646555909,SPD (corrected)
7103,0.647590472,SPD (corrected)
7102,0.648662858,SPD (corrected)
7101,0.64977252,SPD (corrected)
7100,0.650917907,SPD (corrected)
7099,0.652094693,SPD (corrected)
7098,0.653301912,SPD (corrected)
7097,0.654538327,SPD (corrected)
7096,0.655802265,SPD (corrected)
7095,0.657093497,SPD (corrected)
7094,0.658405495,SPD (corrected)
7093,0.659738019,SPD (corrected)
7092,0.661090644,SPD (corrected)
7091,0.662462677,SPD (corrected)
7090,0.663854124,SPD (corrected)
7089,0.665261956,SPD (corrected)
7088,0.666686132,SPD (corrected)
7087,0.668126856,SPD (corrected)
7086,0.669584323,SPD (corrected)
7085,0.671058713,SPD (corrected)
7084,0.672534662,SPD (corrected)
7083,0.674012051,SPD (corrected)
7082,0.675490751,SPD (corrected)
7081,0.676970803,SPD (corrected)
7080,0.678451851,SPD (corrected)
7079,0.679906461,SPD (corrected)
7078,0.681332597,SPD (corrected)
7077,0.682728755,SPD (corrected)
7076,0.684093611,SPD (corrected)
7075,0.685425956,SPD (corrected)
7074,0.686690786,SPD (corrected)
7073,0.687886736,SPD (corrected)
7072,0.689014409,SPD (corrected)
7071,0.690075463,SPD (corrected)
7070,0.691073265,SPD (corrected)
7069,0.691974307,SPD (corrected)
7068,0.692790111,SPD (corrected)
7067,0.693534746,SPD (corrected)
7066,0.694222482,SPD (corrected)
7065,0.694865512,SPD (corrected)
7064,0.69546613,SPD (corrected)
7063,0.69603309,SPD (corrected)
7062,0.696563536,SPD (corrected)
7061,0.697046753,SPD (corrected)
7060,0.697466795,SPD (corrected)
7059,0.697812811,SPD (corrected)
7058,0.698079748,SPD (corrected)
7057,0.698271997,SPD (corrected)
7056,0.698402061,SPD (corrected)
7055,0.698486716,SPD (corrected)
7054,0.69855144,SPD (corrected)
7053,0.698603709,SPD (corrected)
7052,0.69864858,SPD (corrected)
7051,0.698688405,SPD (corrected)
7050,0.698723856,SPD (corrected)
7049,0.698764085,SPD (corrected)
7048,0.698809421,SPD (corrected)
7047,0.69886014,SPD (corrected)
7046,0.698917008,SPD (corrected)
7045,0.698979787,SPD (corrected)
7044,0.699056889,SPD (corrected)
7043,0.699148749,SPD (corrected)
7042,0.699256176,SPD (corrected)
7041,0.69937939,SPD (corrected)
7040,0.699518582,SPD (corrected)
7039,0.699670069,SPD (corrected)
7038,0.699833928,SPD (corrected)
7037,0.700009003,SPD (corrected)
7036,0.70019589,SPD (corrected)
7035,0.700394123,SPD (corrected)
7034,0.700598619,SPD (corrected)
7033,0.700808935,SPD (corrected)
7032,0.701025122,SPD (corrected)
7031,0.701247257,SPD (corrected)
7030,0.701475601,SPD (corrected)
7029,0.701707139,SPD (corrected)
7028,0.701942014,SPD (corrected)
7027,0.702180224,SPD (corrected)
7026,0.702421584,SPD (corrected)
7025,0.702666322,SPD (corrected)
7024,0.702914017,SPD (corrected)
7023,0.703165558,SPD (corrected)
7022,0.703421934,SPD (corrected)
7021,0.703683735,SPD (corrected)
7020,0.703951574,SPD (corrected)
7019,0.704225378,SPD (corrected)
7018,0.704505592,SPD (corrected)
7017,0.70479271,SPD (corrected)
7016,0.705087172,SPD (corrected)
7015,0.70538937,SPD (corrected)
7014,0.705695664,SPD (corrected)
7013,0.706006325,SPD (corrected)
7012,0.706321434,SPD (corrected)
7011,0.70664094,SPD (corrected)
7010,0.706965453,SPD (corrected)
7009,0.707295773,SPD (corrected)
7008,0.707632005,SPD (corrected)
7007,0.707974201,SPD (corrected)
7006,0.708322395,SPD (corrected)
7005,0.708676625,SPD (corrected)
7004,0.709038525,SPD (corrected)
7003,0.709408158,SPD (corrected)
7002,0.709785092,SPD (corrected)
7001,0.710169551,SPD (corrected)
7000,0.710561862,SPD (corrected)
6999,0.710963978,SPD (corrected)
6998,0.71137589,SPD (corrected)
6997,0.711797344,SPD (corrected)
6996,0.712228158,SPD (corrected)
6995,0.71266824,SPD (corrected)
6994,0.713120542,SPD (corrected)
6993,0.713584669,SPD (corrected)
6992,0.714059605,SPD (corrected)
6991,0.714544601,SPD (corrected)
6990,0.715038862,SPD (corrected)
6989,0.715537136,SPD (corrected)
6988,0.716038252,SPD (corrected)
6987,0.7165406,SPD (corrected)
6986,0.717042239,SPD (corrected)
6985,0.717541175,SPD (corrected)
6984,0.718034241,SPD (corrected)
6983,0.71852021,SPD (corrected)
6982,0.718997479,SPD (corrected)
6981,0.719464538,SPD (corrected)
6980,0.719919777,SPD (corrected)
6979,0.720363754,SPD (corrected)
6978,0.720796555,SPD (corrected)
6977,0.721218131,SPD (corrected)
6976,0.721628736,SPD (corrected)
6975,0.722028259,SPD (corrected)
6974,0.722427134,SPD (corrected)
6973,0.722824882,SPD (corrected)
6972,0.723221671,SPD (corrected)
6971,0.723617645,SPD (corrected)
6970,0.724012241,SPD (corrected)
6969,0.724401901,SPD (corrected)
6968,0.724786423,SPD (corrected)
6967,0.725165846,SPD (corrected)
6966,0.725540105,SPD (corrected)
6965,0.725909092,SPD (corrected)
6964,0.726276025,SPD (corrected)
6963,0.726641055,SPD (corrected)
6962,0.72700432,SPD (corrected)
6961,0.72736595,SPD (corrected)
6960,0.727726194,SPD (corrected)
6959,0.728084754,SPD (corrected)
6958,0.728441436,SPD (corrected)
6957,0.728795722,SPD (corrected)
6956,0.729147046,SPD (corrected)
6955,0.729494785,SPD (corrected)
6954,0.72983538,SPD (corrected)
6953,0.730167863,SPD (corrected)
6952,0.730490373,SPD (corrected)
6951,0.730801391,SPD (corrected)
6950,0.731099252,SPD (corrected)
6949,0.731381569,SPD (corrected)
6948,0.731646395,SPD (corrected)
6947,0.731891878,SPD (corrected)
6946,0.732116436,SPD (corrected)
6945,0.732318329,SPD (corrected)
6944,0.732507583,SPD (corrected)
6943,0.732683926,SPD (corrected)
6942,0.732847066,SPD (corrected)
6941,0.732997104,SPD (corrected)
6940,0.733133705,SPD (corrected)
6939,0.733271544,SPD (corrected)
6938,0.733410854,SPD (corrected)
6937,0.733551416,SPD (corrected)
6936,0.733693259,SPD (corrected)
6935,0.733836396,SPD (corrected)
6934,0.733967929,SPD (corrected)
6933,0.734087974,SPD (corrected)
6932,0.734196425,SPD (corrected)
6931,0.734293635,SPD (corrected)
6930,0.734379717,SPD (corrected)
6929,0.734445205,SPD (corrected)
6928,0.734489807,SPD (corrected)
6927,0.734513911,SPD (corrected)
6926,0.73451764,SPD (corrected)
6925,0.734501291,SPD (corrected)
6924,0.734492086,SPD (corrected)
6923,0.734490328,SPD (corrected)
6922,0.734496272,SPD (corrected)
6921,0.734509781,SPD (corrected)
6920,0.734531309,SPD (corrected)
6919,0.734587975,SPD (corrected)
6918,0.734678232,SPD (corrected)
6917,0.734800852,SPD (corrected)
6916,0.734954082,SPD (corrected)
6915,0.735135691,SPD (corrected)
6914,0.73533783,SPD (corrected)
6913,0.735558495,SPD (corrected)
6912,0.73579643,SPD (corrected)
6911,0.736048457,SPD (corrected)
6910,0.736312971,SPD (corrected)
6909,0.736577427,SPD (corrected)
6908,0.736841905,SPD (corrected)
6907,0.737106438,SPD (corrected)
6906,0.737370911,SPD (corrected)
6905,0.737635359,SPD (corrected)
6904,0.737881149,SPD (corrected)
6903,0.738105898,SPD (corrected)
6902,0.738305905,SPD (corrected)
6901,0.738478893,SPD (corrected)
6900,0.738622578,SPD (corrected)
6899,0.738721885,SPD (corrected)
6898,0.738772229,SPD (corrected)
6897,0.738770115,SPD (corrected)
6896,0.738712785,SPD (corrected)
6895,0.738597106,SPD (corrected)
6894,0.738430635,SPD (corrected)
6893,0.738212785,SPD (corrected)
6892,0.737942924,SPD (corrected)
6891,0.737621578,SPD (corrected)
6890,0.737248909,SPD (corrected)
6889,0.736835035,SPD (corrected)
6888,0.736381313,SPD (corrected)
6887,0.73588868,SPD (corrected)
6886,0.735358305,SPD (corrected)
6885,0.734791093,SPD (corrected)
6884,0.734196359,SPD (corrected)
6883,0.733574836,SPD (corrected)
6882,0.73292744,SPD (corrected)
6881,0.732254582,SPD (corrected)
6880,0.731557699,SPD (corrected)
6879,0.730843029,SPD (corrected)
6878,0.73011146,SPD (corrected)
6877,0.729363543,SPD (corrected)
6876,0.728599306,SPD (corrected)
6875,0.727819319,SPD (corrected)
6874,0.727041606,SPD (corrected)
6873,0.726266175,SPD (corrected)
6872,0.725493061,SPD (corrected)
6871,0.7247225,SPD (corrected)
6870,0.723954254,SPD (corrected)
6869,0.723199615,SPD (corrected)
6868,0.722458895,SPD (corrected)
6867,0.721732421,SPD (corrected)
6866,0.721020157,SPD (corrected)
6865,0.720322887,SPD (corrected)
6864,0.719643274,SPD (corrected)
6863,0.718982269,SPD (corrected)
6862,0.718340209,SPD (corrected)
6861,0.71771777,SPD (corrected)
6860,0.717115727,SPD (corrected)
6859,0.716519472,SPD (corrected)
6858,0.71592903,SPD (corrected)
6857,0.715344417,SPD (corrected)
6856,0.714765445,SPD (corrected)
6855,0.714192736,SPD (corrected)
6854,0.713596919,SPD (corrected)
6853,0.712978637,SPD (corrected)
6852,0.712338134,SPD (corrected)
6851,0.711675623,SPD (corrected)
6850,0.710991449,SPD (corrected)
6849,0.710261877,SPD (corrected)
6848,0.709488658,SPD (corrected)
6847,0.708673745,SPD (corrected)
